property,network,result,lower_bound,upper_bound,time,steps
3,2-5,unsat,1.0,Inf,0.00981724,6
3,2-6,unsat,1.0,Inf,0.00449603,3
3,2-7,unsat,1.0,Inf,0.00603278,6
3,2-8,unsat,1.0,Inf,0.009034195,8
3,2-9,unsat,1.0,Inf,0.00030982,1
3,3-1,unsat,1.0,Inf,0.043260234,22
3,3-2,unsat,1.0,1.0,2.429808437,2047
3,3-3,unsat,1.0,1.0,0.629591082,483
3,3-4,unsat,1.0,Inf,0.030174122,12
3,3-5,unsat,1.0,Inf,0.004496077,4
3,3-6,unsat,1.0,Inf,0.015721701,12
3,3-7,unsat,1.0,Inf,0.00200169,2
3,3-8,unsat,1.0,Inf,0.00784347,8
3,3-9,unsat,1.0,Inf,0.009033225,9
3,4-1,unsat,1.0,1.0,0.782007661,588
3,4-2,unsat,1.0,1.0,2.245044535,1626
3,4-3,unsat,1.0,1.0,0.714331966,462
3,4-4,unsat,1.0,Inf,0.005666194,4
3,4-5,unsat,1.0,Inf,0.003666147,4
3,4-6,unsat,1.0,Inf,0.039694866,24
3,4-7,unsat,1.0,Inf,0.011124513,10
3,4-8,unsat,1.0,Inf,0.004529575,5
3,4-9,unsat,1.0,Inf,0.011605249,9
3,5-1,unsat,1.0,1.0,0.708139846,512
3,5-2,unsat,1.0,Inf,0.163816299,91
3,5-3,unsat,1.0,Inf,0.022118721,17
3,5-4,unsat,1.0,Inf,0.006379059,4
3,5-5,unsat,1.0,Inf,0.017543288,9
3,5-6,unsat,1.0,Inf,0.012901476,10
3,5-7,unsat,1.0,Inf,0.000243455,1
3,5-8,unsat,1.0,Inf,0.01879788,17
3,5-9,unsat,1.0,Inf,0.008454452,10
4,1-1,unsat,1.0,1.0,0.615965799,297
4,1-2,unsat,1.0,1.0,0.497929535,256
4,1-3,unsat,1.0,1.0,7.476590444,6381
4,1-4,unsat,1.0,Inf,0.014576624,8
4,1-5,unsat,1.0,1.0,0.254304607,188
4,1-6,unsat,1.0,Inf,0.024828778,12
4,1-7,sat,0.0,0.0,0.11059549,100
4,1-8,sat,0.0,0.0,0.107691251,100
4,1-9,sat,0.0,0.0,0.142707252,100
4,2-1,unsat,1.0,Inf,0.024362835,15
4,2-2,unsat,1.0,Inf,0.018435122,12
4,2-3,unsat,1.0,Inf,0.007642789,3
4,2-4,unsat,1.0,Inf,0.004522886,3
4,2-5,unsat,1.0,Inf,0.020711243,18
4,2-6,unsat,1.0,Inf,0.011460305,8
4,2-7,unsat,1.0,Inf,0.007747017,6
4,2-8,unsat,1.0,Inf,0.020768779,16
4,2-9,unsat,1.0,Inf,0.00156277,2
4,3-1,unsat,1.0,Inf,0.016711105,8
4,3-2,unsat,1.0,Inf,0.013809535,8
4,3-3,unsat,1.0,Inf,0.026505193,29
4,3-4,unsat,1.0,Inf,0.004815757,3
4,3-5,unsat,1.0,Inf,0.018143875,13
4,3-6,unsat,1.0,Inf,0.007567011,5
4,3-7,unsat,1.0,Inf,0.004536252,4
4,3-8,unsat,1.0,Inf,0.008956658,7
4,3-9,unsat,1.0,Inf,0.012200517,10
4,4-1,unsat,1.0,Inf,0.001416471,1
4,4-2,unsat,1.0,Inf,0.018354088,12
4,4-3,unsat,1.0,Inf,0.012068637,5
4,4-4,unsat,1.0,Inf,0.009899527,4
4,4-5,unsat,1.0,Inf,0.00358217,3
4,4-6,unsat,1.0,Inf,0.005178399,4
4,4-7,unsat,1.0,Inf,0.008294123,8
4,4-8,unsat,1.0,Inf,0.03561085,29
4,4-9,unsat,1.0,Inf,0.005468441,5
4,5-1,unsat,1.0,Inf,0.007416614,5
4,5-2,unsat,1.0,Inf,0.003207004,2
4,5-3,unsat,1.0,Inf,0.009458347,8
4,5-4,unsat,1.0,Inf,0.007205179,5
4,5-5,unsat,1.0,Inf,0.010044947,5
4,5-6,unsat,1.0,Inf,0.004724054,4
4,5-7,unsat,1.0,Inf,0.004219618,4
4,5-8,unsat,1.0,Inf,0.008706759,7
4,5-9,unsat,1.0,Inf,0.003300198,3
