property,network,result,lower_bound,upper_bound,time,steps
1,5-2,UNSAT,-3.9636814478950377,-0.012807415286442136,0.193425378,118
1,5-3,UNSAT,-3.967967794923144,-0.07594795635796325,0.177252384,114
1,5-4,UNSAT,-3.96204002584622,-0.008534494227959044,0.140948331,90
1,5-5,UNSAT,-3.9563663625645304,-0.052973317102593676,0.395419378,253
1,5-6,UNSAT,-3.962909027665228,-0.02007457702076465,1.153542163,611
1,5-7,UNSAT,-3.942008682399507,-0.0038086302181614684,0.916744917,565
1,5-8,UNSAT,-3.9513926083988227,-0.041998310644046244,1.516213212,959
1,5-9,UNSAT,-3.951366859130434,-0.007038016908801126,1.112005304,685
2,1-1,unsat,2.7476926375185132e-5,0.002581173740885779,0.454601312,308
2,1-2,sat,-0.0012264030437127123,-8.37387726547803e-5,0.773417932,542
2,1-3,sat,-0.0020864340922301383,-4.3057754766978075e-5,1.947053699,1391
2,1-4,sat,-0.0041814054058760715,-0.00027845914113114366,1.040790074,681
2,1-5,sat,-0.0013475198581933134,-3.7866527159463766e-5,2.083465905,1448
2,1-6,sat,-0.0018338438504204718,-3.794618128552226e-5,3.148697684,1816
2,1-7,unsat,4.869983591196132e-7,0.0007342960977833443,0.683339121,449
2,1-8,unsat,4.1156752421081695e-6,0.0007805999999999993,1.185259607,785
2,1-9,unsat,1.151996873566567e-6,0.0006703000000000021,0.85809076,558
2,2-1,sat,-579.1386243424158,-0.009626935955635674,0.002759278,2
2,2-2,sat,-984.7077612465156,-0.0008176505635881792,0.003965573,3
2,2-3,sat,-1886.6774848115028,-0.014892060550319303,0.001011532,1
2,2-4,sat,-3.6877796069774202,-0.0006375019097840523,0.121812917,77
2,2-5,sat,-6360.548275598266,-0.0025788722544517195,0.000903954,1
2,2-6,sat,-17518.644291757624,-0.0025970303709513184,0.000911412,1
2,2-7,sat,-23149.885797043928,-0.0037666402572029273,0.000894735,1
2,2-8,sat,-37421.54228972385,-0.01695746334269419,0.000873596,1
2,2-9,sat,-11104.747851805094,-0.001338271089348142,0.016137176,7
2,3-1,sat,-841.6578130536088,-0.004391548447725323,0.000909588,1
2,3-2,sat,-0.0524658516985364,-0.0001081857854359422,1.563386795,1043
2,3-3,inconclusive,-0.005123581173491112,0.0010121365205156257,60.00038739,50620
2,3-4,sat,-1144.7106605875795,-0.00011225593562362579,0.001377957,1
2,3-5,sat,-4123.54169899354,-0.009574097936404034,0.000945858,1
2,3-6,sat,-429.9732306217159,-0.00030659705001691295,0.072948907,49
2,3-7,sat,-235.2162216429772,-0.0001524841263602847,0.13890496,72
2,3-8,sat,-191.56266498107456,-0.001545220282075828,0.208173961,121
2,3-9,sat,-29957.33951830394,-0.017478349235279453,0.001364951,1
2,4-1,sat,-706.3819707604252,-0.0017057512582670797,0.004154444,3
2,4-2,inconclusive,-0.0016367866415913923,0.0013723867263664771,60.0002738,46245
2,4-3,sat,-2091.825700704748,-0.014000867489287201,0.001129537,1
2,4-4,sat,-1895.1189974400138,-0.006771169255579586,0.002417445,2
2,4-5,sat,-7372.032147632739,-0.017691281743383663,0.000894388,1
2,4-6,sat,-20482.05621302465,-0.009992609395955969,0.00108391,1
2,4-7,sat,-30523.32100286784,-0.0033211372748902096,0.001911279,1
2,4-8,sat,-34169.660992843535,-0.015706483126731674,0.000985171,1
2,4-9,sat,-151.62318160349503,-0.0007191780278504589,0.317381714,172
2,5-1,sat,-1481.9714307701015,-0.0024206081628114356,0.001150101,1
2,5-2,sat,-806.9706534009905,-0.003498875271968613,0.001123103,1
2,5-3,sat,-0.006801100161048873,-1.1818956219751629e-5,13.816241872,10995
2,5-4,sat,-1987.2073386253487,-0.0019349315127476785,0.001084902,1
2,5-5,sat,-5047.495472750245,-0.013925819228118308,0.001002568,1
2,5-6,sat,-18339.105828660468,-0.005270743393167486,0.000993474,1
2,5-7,sat,-27244.40918492868,-0.008691561665879116,0.000918106,1
2,5-8,sat,-41298.0490861384,-0.010657420885830049,0.001006183,1
2,5-9,sat,-24098.902126378875,-0.0063422870544988935,0.001049226,1
3,1-1,unsat,5.854604661292839e-6,0.015879965959648766,2.357652579,1764
3,1-2,unsat,0.00020836488526887464,0.04613426083208563,0.533206878,342
3,1-3,unsat,1.8477694610607998e-5,0.013148498349394798,0.801771211,551
3,1-4,unsat,0.0007612828452764897,0.012839369448548294,0.049865333,25
3,1-5,unsat,0.0007717193736038325,0.012500495649154859,0.029521886,21
3,1-6,unsat,0.0019342387653036829,0.005971624007097842,0.003713553,3
3,1-7,sat,-0.005194227543837976,-0.0013259970586515409,0.000893894,1
3,1-8,sat,-0.0026588139978998416,-0.0012762776604690997,0.000890037,1
3,1-9,sat,-0.0014725561757659373,-0.001096698184397013,0.000840244,1
3,2-1,unsat,8.6495699044703e-5,0.04104926336113,0.282819266,191
3,2-2,unsat,3.948129200148642e-5,0.029188355059182908,0.45010949,351
3,2-3,unsat,0.00013214760159807604,0.042002908214145096,0.15934128,109
3,2-4,unsat,0.008133351094853358,0.054528842260984756,0.002316409,2
3,2-5,unsat,0.0016011524645179742,0.05152746278903324,0.016339277,12
3,2-6,unsat,0.017965243861774977,0.04408255242568632,0.003744134,3
3,2-7,unsat,0.006099657526959262,0.045262554907239384,0.00926963,7
3,2-8,unsat,0.037124947062613475,0.04345612980405532,0.005889983,3
3,2-9,unsat,0.03583524249968367,Inf,0.00087052,1
3,3-1,unsat,0.00016077189945709613,0.055962653467986276,0.016749701,13
3,3-2,unsat,0.00046704706283434705,0.04632554960862361,0.164225747,100
3,3-3,unsat,0.00032835851210347156,0.06388007384082138,0.059003945,35
3,3-4,unsat,0.008905614916803722,0.05403524988720172,0.028726405,21
3,3-5,unsat,0.0024462516414052414,0.04578880015155374,0.007570069,6
3,3-6,unsat,5.120953540507789e-5,0.042810151223193704,0.055850286,34
3,3-7,unsat,0.030788001523848772,0.04698623307377223,0.003744415,3
3,3-8,unsat,0.001377318638246923,0.03939419379182626,0.012050782,9
3,3-9,unsat,0.0016912607242983158,0.04894232002153473,0.132419574,99
3,4-1,unsat,0.00011836029298234463,0.021966386630180017,0.142047432,100
3,4-2,unsat,8.176959922456817e-5,0.027274836871552664,0.338462694,229
3,4-3,unsat,0.00023587886843978723,0.06818486612473099,0.375256037,238
3,4-4,unsat,0.015442249246800606,0.04706163998103652,0.005337299,4
3,4-5,unsat,0.04706708082764874,0.05336388094987915,0.004573009,4
3,4-6,unsat,0.003924460809963504,0.042417970757422714,0.022402132,17
3,4-7,unsat,0.01939729646020688,0.04359251833520399,0.018631475,15
3,4-8,unsat,0.00890170085037309,0.04374323909398441,0.024766873,9
3,4-9,unsat,0.028697665874422455,0.04171120402282152,0.019775027,10
3,5-1,unsat,9.1984045198501e-6,0.037578630401130464,0.325100603,241
