property,network,result,lower_bound,upper_bound,time,steps
4,3-4,unsat,0.01851705569483275,Inf,0.009370524,6
4,3-5,unsat,0.014145347414265055,Inf,0.023966995,19
4,3-6,unsat,0.007152450580470857,Inf,0.055722438,14
4,3-7,unsat,0.000776947386949528,Inf,0.013626076,10
4,3-8,unsat,0.0037635281192460873,Inf,0.01779364,11
4,3-9,unsat,0.00047548300029234825,Inf,0.033095156,24
4,4-1,unsat,0.014428998776631563,Inf,0.004801635,4
4,4-2,unsat,0.0016375285941993695,Inf,0.022986229,18
4,4-3,unsat,4.7581788604311726e-5,Inf,0.018696099,15
4,4-4,unsat,0.002097546066203229,Inf,0.036173696,28
4,4-5,unsat,0.007356614872234074,Inf,0.010792971,7
4,4-6,unsat,0.009445182592969406,Inf,0.003288349,2
4,4-7,unsat,0.02102201681774064,Inf,0.006868724,5
4,4-8,unsat,5.523271419261011e-5,Inf,0.021803595,13
4,4-9,unsat,0.015813133841194538,Inf,0.005011242,4
4,5-1,unsat,0.0016811710179909234,Inf,0.06037589,18
4,5-2,unsat,0.0071521005403669125,Inf,0.006569626,5
4,5-3,unsat,0.002839061335194487,Inf,0.008281111,6
4,5-4,unsat,0.018880442387454788,Inf,0.011782002,9
4,5-5,unsat,0.011520536855483016,Inf,0.01054557,8
4,5-6,unsat,0.0008617464132628996,Inf,0.00625851,5
4,5-7,unsat,0.01639568542154228,Inf,0.003910167,3
4,5-8,unsat,0.0009949936937082085,Inf,0.010557774,8
4,5-9,unsat,0.012642226169102003,Inf,0.006452635,5
