property,network,result,lower_bound,upper_bound,time,steps
1,5-3,UNSAT,-3.967967794923144,-0.29079204756579236,0.120411761,78
1,5-4,UNSAT,-3.9585460292527332,-0.13586658850000077,0.148876627,94
1,5-5,UNSAT,-3.956607571869744,-0.020580762682754106,0.337852884,231
1,5-6,UNSAT,-3.962909027665228,-0.008453287562587342,0.792956248,549
1,5-7,UNSAT,-3.941452727415742,-0.011297920992154431,0.752985286,512
1,5-8,UNSAT,-3.950756219718526,-0.02438639640814344,1.866696613,977
1,5-9,UNSAT,-3.951366859130434,-0.012769525166918427,0.952948767,639
2,1-1,unsat,7.409846012279477e-5,0.002581173740885779,0.383527398,268
2,1-2,sat,-0.0012264030437127123,-8.37387726547803e-5,0.703033749,494
2,1-3,sat,-0.0020864340922301383,-4.3057754766978075e-5,1.619188949,1196
2,1-4,sat,-0.00377999000561249,-0.00027845914113114366,0.898453819,622
2,1-5,sat,-0.0013475198581933134,-3.7866527159463766e-5,1.988329259,1402
2,1-6,sat,-0.0018338438504204718,-3.794618128552226e-5,2.124535034,1474
2,1-7,unsat,8.966978545522073e-6,0.0007342960977833443,0.557748546,382
2,1-8,unsat,1.1137723759557967e-6,0.0007805999999999993,0.916720097,629
2,1-9,unsat,1.1726021535279083e-6,0.0006703000000000021,0.917749895,476
2,2-1,sat,-712.067926177696,-0.009626935955635674,0.002711724,2
2,2-2,sat,-977.6235628718966,-0.0008176505635881792,0.003934821,3
2,2-3,sat,-1916.0645126177735,-0.014892060550319303,0.00087902,1
2,2-4,sat,-3.340722560144574,-0.0006375019097840523,0.132095145,84
2,2-5,sat,-6711.0096147269305,-0.0025788722544517195,0.000939592,1
2,2-6,sat,-17550.046247790982,-0.0025970303709513184,0.000909176,1
2,2-7,sat,-22225.411887124355,-0.0037666402572029273,0.00095108,1
2,2-8,sat,-43057.326564113755,-0.01695746334269419,0.000827381,1
2,2-9,sat,-149.0521048089803,-0.0009556322581168453,0.126894366,83
2,3-1,sat,-832.2971203539207,-0.004391548447725323,0.000969504,1
2,3-2,sat,-0.04276180040241284,-4.744925130785449e-6,1.652942539,1169
2,3-3,inconclusive,-0.00511762598664367,0.0010121365205156257,60.000141522,50181
2,3-4,sat,-1159.0010411593605,-0.00011225593562362579,0.000874554,1
2,3-5,sat,-5536.723964800254,-0.009574097936404034,0.001313704,1
2,3-6,sat,-442.86276387754026,-0.00030659705001691295,0.046258866,33
2,3-7,sat,-211.6804955652189,-0.0003080651768789938,0.181705354,105
2,3-8,sat,-12264.972567905152,-0.0008893644010218721,0.006530538,5
2,3-9,sat,-25100.35237923511,-0.017478349235279453,0.000852956,1
2,4-1,sat,-679.5889959850813,-0.0017057512582670797,0.003661574,3
2,4-2,inconclusive,-0.001585821366566903,0.0013723867263664771,60.028523916,46632
2,4-3,sat,-2551.9243959140776,-0.014000867489287201,0.001116232,1
2,4-4,sat,-1684.3126715488695,-0.006771169255579586,0.002639101,2
2,4-5,sat,-8265.690162142393,-0.017691281743383663,0.000892477,1
2,4-6,sat,-21299.18133583909,-0.009992609395955969,0.001235003,1
2,4-7,sat,-30948.515739048442,-0.0033211372748902096,0.001393503,1
2,4-8,sat,-34271.0256539506,-0.015706483126731674,0.000893988,1
2,4-9,sat,-58.8637707955676,-0.0011028789971929479,0.466536976,302
2,5-1,sat,-1545.6325977031906,-0.0024206081628114356,0.001008814,1
2,5-2,sat,-851.966174452827,-0.003498875271968613,0.000872616,1
2,5-3,sat,-0.006801100161048873,-1.1818956219751629e-5,13.730343186,10963
2,5-4,sat,-1933.8491886815152,-0.0019349315127476785,0.0009476,1
2,5-5,sat,-5634.888577003829,-0.013925819228118308,0.000889038,1
2,5-6,sat,-19995.249509241912,-0.005270743393167486,0.00086662,1
2,5-7,sat,-27455.994125112826,-0.008691561665879116,0.000819619,1
2,5-8,sat,-41881.39594182495,-0.010657420885830049,0.000900486,1
2,5-9,sat,-23287.328662531236,-0.0063422870544988935,0.000891159,1
3,1-1,unsat,5.854604661292839e-6,0.015879965959648766,2.426679758,1822
3,1-2,unsat,0.0001172316328930112,0.04613426083208563,0.470626469,325
3,1-3,unsat,1.0136463605245338e-5,0.01321210747855615,0.85645312,450
3,1-4,unsat,0.0009445981666218323,0.012829827692976779,0.029002401,18
3,1-5,unsat,0.0011860999420998941,0.012500495649154859,0.036152915,24
3,1-6,unsat,0.001861076253343856,0.005971624007097842,0.003435667,3
3,1-7,sat,-0.00507959496711259,-0.0013259970586515409,0.000839879,1
3,1-8,sat,-0.0027831597608809974,-0.0012762776604690997,0.000994239,1
3,1-9,sat,-0.0014317531143606304,-0.001096698184397013,0.000865846,1
3,2-1,unsat,0.0002279357744995325,0.04065620013084599,0.286580966,197
3,2-2,unsat,5.383869680897213e-5,0.029188355059182908,0.454919994,362
3,2-3,unsat,0.00013214760159807604,0.042002908214145096,0.135851039,92
3,2-4,unsat,0.03274642301003841,0.054528842260984756,0.003764701,3
3,2-5,unsat,0.002183938988140788,0.051416706774024185,0.024193957,14
3,2-6,unsat,0.020823070821287544,0.04408255242568632,0.00402371,3
3,2-7,unsat,0.0021707945519555683,0.045331421524563015,0.006103649,5
3,2-8,unsat,0.011284901022696192,0.04345612980405532,0.00275497,2
3,2-9,unsat,0.034693965318780676,Inf,0.00085526,1
3,3-1,unsat,0.0022746001322713205,0.05616953242656807,0.014082386,10
3,3-2,unsat,8.452190059760056e-5,0.04431531454108982,0.23118125,154
3,3-3,unsat,0.003458052462617954,0.064111097842629,0.053184961,36
3,3-4,unsat,0.0007634939083072806,0.05403524988720172,0.036200587,22
3,3-5,unsat,0.015337144827196586,0.04578880015155374,0.011553339,9
3,3-6,unsat,0.00027713816370063954,0.042810151223193704,0.056482025,40
3,3-7,unsat,0.019231398602728503,0.04698623307377223,0.005538215,4
3,3-8,unsat,0.003312189031945134,0.03963508695905992,0.018297884,9
