property,network,result,lower_bound,upper_bound,time,steps
4,2-8,unsat,0.015844534221788886,Inf,0.047936842,12
4,2-9,unsat,0.004337663446079304,Inf,0.001177537,1
4,3-1,unsat,0.004872461113964305,Inf,0.056005265,34
4,3-2,unsat,0.0036998064267225184,Inf,0.015708264,12
4,3-3,unsat,0.023440299647418006,Inf,0.004746515,4
4,3-4,unsat,0.01851705569483275,Inf,0.007584245,6
4,3-5,unsat,0.014145347414265055,Inf,0.024842776,19
4,3-6,unsat,0.007152450580470857,Inf,0.019558058,14
4,3-7,unsat,0.000776947386949528,Inf,0.018921749,10
4,3-8,unsat,0.0037635281192460873,Inf,0.017415841,11
4,3-9,unsat,0.00047548300029234825,Inf,0.03175783,24
4,4-1,unsat,0.014428998776631563,Inf,0.00477282,4
4,4-2,unsat,0.0016375285941993695,Inf,0.057709358,18
4,4-3,unsat,4.7581788604311726e-5,Inf,0.020154599,15
4,4-4,unsat,0.002097546066203229,Inf,0.037119224,28
4,4-5,unsat,0.007356614872234074,Inf,0.00935347,7
4,4-6,unsat,0.009445182592969406,Inf,0.002551028,2
4,4-7,unsat,0.02102201681774064,Inf,0.005944777,5
4,4-8,unsat,5.523271419261011e-5,Inf,0.017323423,13
4,4-9,unsat,0.015813133841194538,Inf,0.005219952,4
4,5-1,unsat,0.0016811710179909234,Inf,0.023710086,18
4,5-2,unsat,0.0071521005403669125,Inf,0.00640703,5
4,5-3,unsat,0.002839061335194487,Inf,0.007975655,6
4,5-4,unsat,0.018880442387454788,Inf,0.011764998,9
4,5-5,unsat,0.011520536855483016,Inf,0.010722591,8
4,5-6,unsat,0.0008617464132628996,Inf,0.006728239,5
4,5-7,unsat,0.01639568542154228,Inf,0.0033823,3
4,5-8,unsat,0.0009949936937082085,Inf,0.010153506,8
4,5-9,unsat,0.012642226169102003,Inf,0.039869042,5
