property,network,result,lower_bound,upper_bound,time,steps
2,3-5,sat,-650.5443437858205,-0.008885878809635372,0.00827453,6
2,3-6,sat,-111.60039259246831,-0.000820004081916334,0.235799241,141
2,3-7,sat,-15.965900588664887,-0.005793981450836039,0.613110792,383
2,3-8,sat,-7944.187419135413,-3.1190129715988335e-5,0.011683758,8
2,3-9,sat,-19243.63714105168,-0.004315868150433489,0.002571892,2
2,4-1,sat,-127.06834772942656,-0.0027989468712987173,0.021569063,15
2,4-2,inconclusive,-0.0016630485268004126,0.0012399874317724248,60.000462377,45553
2,4-3,sat,-1341.4285735093022,-0.018283586789530494,0.002451011,2
2,4-4,sat,-541.2005097858112,-0.026495052278079793,0.013784952,10
2,4-5,sat,-4138.88357995847,-0.008509095215987313,0.002247809,2
2,4-6,sat,-13350.776712217505,-0.0024532256695045176,0.002210554,2
2,4-7,sat,-12285.79154047115,-0.004198054442028434,0.002407757,2
2,4-8,sat,-8217.552092732629,-0.04924059949455445,0.005046688,4
2,4-9,sat,-5290.051356710579,-1.1631761420612119e-5,0.02683052,16
2,5-1,sat,-356.976286390089,-0.014451599394017037,0.042267482,8
2,5-2,sat,-203.28168856518846,-0.0030708917937558172,0.007073612,5
2,5-3,sat,-0.010197207546880777,-3.5034703011536657e-5,6.726785655,5322
2,5-4,sat,-219.75532492877173,-0.004539082748762434,0.017752542,12
2,5-5,sat,-1072.2939188476591,-0.007155580273561134,0.021008841,15
2,5-6,sat,-9232.95899432506,-0.004434500249810812,0.003651418,2
2,5-7,sat,-5057.3620197505015,-0.009190396043512822,0.058712384,16
2,5-8,sat,-13526.922946154858,-0.007635193532414951,0.00787389,5
2,5-9,sat,-14559.83648837643,-0.009494406212240257,0.00233205,2
3,1-1,unsat,5.854604661292839e-6,0.017086159403497593,2.409709478,1822
3,1-2,unsat,0.0001172316328930112,0.04792058501347565,0.483182516,325
3,1-3,unsat,1.0136463605245338e-5,0.014025681936357462,0.655334198,450
3,1-4,unsat,0.0009445981666218323,0.012589392956489708,0.024312776,18
3,1-5,unsat,0.0011860999420998941,0.01267807675660631,0.031408396,24
3,1-6,unsat,0.001861076253343856,0.005894249920724318,0.003592815,3
3,1-7,sat,-0.00507959496711259,-0.001336311688609878,0.000859849,1
3,1-8,sat,-0.0027831597608809974,-0.0013498983484299257,0.00090322,1
3,1-9,sat,-0.0014317531143606304,-0.0010822992638473115,0.001311749,1
3,2-1,unsat,0.0002279357744995325,0.04086028216990735,0.281026599,197
3,2-2,unsat,5.383869680897213e-5,0.02639355032816787,0.481042809,362
3,2-3,unsat,0.00013214760159807604,0.04204559583120124,0.148236262,92
3,2-4,unsat,0.03274642301003841,0.051747138016504726,0.004142884,3
3,2-5,unsat,0.002183938988140788,0.0517791489549637,0.018914739,14
3,2-6,unsat,0.020823070821287544,0.04413474966028329,0.004157243,3
3,2-7,unsat,0.0021707945519555683,0.04370725465777239,0.00739227,5
3,2-8,unsat,0.011284901022696192,0.043429236787468184,0.002519236,2
3,2-9,unsat,0.034693965318780676,Inf,0.000937555,1
3,3-1,unsat,0.0022746001322713205,0.05970879273052976,0.012876902,10
3,3-2,unsat,8.452190059760056e-5,0.04079645148589433,0.235380332,154
3,3-3,unsat,0.003458052462617954,0.06352149199565771,0.045612367,36
3,3-4,unsat,0.0007634939083072806,0.05190627469146032,0.056446657,22
3,3-5,unsat,0.015337144827196586,0.045616637735255754,0.012658127,9
3,3-6,unsat,0.00027713816370063954,0.04285359020472136,0.058504598,40
3,3-7,unsat,0.019231398602728503,0.04725750221822798,0.005528039,4
3,3-8,unsat,0.003312189031945134,0.03847338165395507,0.011967408,9
3,3-9,unsat,0.00028175797113594303,0.04895329163101414,0.050804328,40
3,4-1,unsat,1.719949825318423e-5,0.021095991286421062,0.174163457,126
3,4-2,unsat,0.00010834488695410371,0.02563876389407163,0.457150022,322
3,4-3,unsat,0.000128283200072854,0.06664116194796244,0.348494578,261
3,4-4,unsat,0.0046295786045166265,0.0464162833391374,0.010229664,8
3,4-5,unsat,0.04706708082764874,0.053879890853155935,0.004968566,4
3,4-6,unsat,0.0022545638734953882,0.04199670483414825,0.049872722,15
3,4-7,unsat,0.006111828407953351,0.042706965326977625,0.0109557,8
3,4-8,unsat,0.004325660117477065,0.041902035643680266,0.010898039,8
3,4-9,unsat,0.02172798641697494,0.04169454433637823,0.015465067,11
3,5-1,unsat,9.1984045198501e-6,0.03413695552705431,0.300942264,223
3,5-2,unsat,0.0028083508436594906,0.05536795560171284,0.052687635,41
3,5-3,unsat,0.010751401780566473,0.055233116120865185,0.015750214,13
3,5-4,unsat,0.008553947601702055,0.047223092182166124,0.013614645,11
3,5-5,unsat,0.00468927585871276,0.056033494869587724,0.016592874,13
3,5-6,unsat,0.00022281466615466095,0.047094366325463086,0.068329332,17
3,5-7,unsat,0.03353101218187863,Inf,0.000998346,1
3,5-8,unsat,0.0003352053499143248,0.040866092624505385,0.014249025,10
3,5-9,unsat,0.027884679996289123,0.04160861342613176,0.003521757,3
4,1-1,unsat,6.143769625682749e-5,0.0360100954795716,0.412973909,311
4,1-2,unsat,0.00011021525647961217,0.03984351860284351,0.164283185,131
4,1-3,unsat,0.00036008079121441217,0.02876146109078228,0.132113287,83
4,1-4,unsat,0.00015526805210343275,0.021022890520347073,0.022354868,15
4,1-5,unsat,0.0005889129933872861,0.013346148834076551,0.022656356,18
4,1-6,unsat,0.00027510900500387833,0.006067644438454942,0.033295049,17
4,1-7,sat,-0.011051116718824326,-8.719224044156752e-5,0.001004199,1
4,1-8,sat,-0.003688444141096942,-0.0019303511303161642,0.000856477,1
4,1-9,sat,-0.002415073677429673,-0.0016547630646821282,0.000813688,1
4,2-1,unsat,0.000561287284701506,0.05622130995290924,0.021539672,14
4,2-2,unsat,0.005904068101295845,0.06056515366364171,0.034956485,26
4,2-3,unsat,0.004037744113810415,0.042455392489134325,0.01779355,14
4,2-4,unsat,0.006437709304562778,0.05095319487112521,0.008508332,6
4,2-5,unsat,0.00425859807643153,0.047851780940287664,0.027453924,20
4,2-6,unsat,0.00034805592064040755,0.04567638201998943,0.017496539,12
4,2-7,unsat,0.0013493099350061905,0.04540566229409035,0.004963018,4
4,2-8,unsat,0.015844534221788886,0.04177890713608923,0.01699585,12
4,2-9,unsat,0.004337663446079304,Inf,0.000923793,1
4,3-1,unsat,0.004872461113964305,0.11076215628873406,0.046601697,34
4,3-2,unsat,0.0036998064267225184,0.08746568024385498,0.014904509,12
4,3-3,unsat,0.023440299647418006,0.09669463939223266,0.005113048,4
4,3-4,unsat,0.01851705569483275,0.06387424005661799,0.007126287,6
4,3-5,unsat,0.014145347414265055,0.04612664185797688,0.025676074,19
4,3-6,unsat,0.007152450580470857,0.04733580164248195,0.024501196,14
4,3-7,unsat,0.000776947386949528,0.04359327597449859,0.016176616,10
4,3-8,unsat,0.0037635281192460873,0.03948388953121005,0.045113957,11
4,3-9,unsat,0.00047548300029234825,0.04933520222066079,0.034306217,24
4,4-1,unsat,0.014428998776631563,0.05461309329101088,0.004788317,4
4,4-2,unsat,0.0016375285941993695,0.0511098346973582,0.02419793,18
4,4-3,unsat,4.7581788604311726e-5,0.053506464761583356,0.024278022,15
4,4-4,unsat,0.002097546066203229,0.025353029086116724,0.040160404,28
4,4-5,unsat,0.007356614872234074,0.05460541163574208,0.009305585,7
4,4-6,unsat,0.009445182592969406,0.04293144084796707,0.002120971,2
4,4-7,unsat,0.02102201681774064,0.04279591526042077,0.006293969,5
4,4-8,unsat,5.523271419261011e-5,0.04523338933816315,0.018044614,13
4,4-9,unsat,0.015813133841194538,0.04184155053458219,0.00577927,4
4,5-1,unsat,0.0016811710179909234,0.11090618801336316,0.024502536,18
4,5-2,unsat,0.0071521005403669125,0.0970547517074534,0.006379423,5
4,5-3,unsat,0.002839061335194487,0.09541037616270936,0.041934624,6
4,5-4,unsat,0.018880442387454788,0.05206355162154851,0.013379555,9
4,5-5,unsat,0.011520536855483016,0.05417589514019486,0.011947897,8
4,5-6,unsat,0.0008617464132628996,0.04469491404512281,0.006810335,5
4,5-7,unsat,0.01639568542154228,0.04437577931457705,0.003735573,3
4,5-8,unsat,0.0009949936937082085,0.04152323161829878,0.011762382,8
4,5-9,unsat,0.012642226169102003,0.04030349865071148,0.006840076,5
