property,network,result,lower_bound,upper_bound,time,steps
3,1-6,unsat,6.570767925680177e-5,0.005865601121531698,0.148508684,161
3,1-7,sat,-3.5883183635259064,-0.001397156516084331,0.000583074,1
3,1-8,sat,-1.4446940614688613,-0.0012901989031088622,0.000611276,1
3,1-9,sat,-0.4030991789727385,-0.0010846559356737328,0.000507122,1
3,2-1,inconclusive,-0.009893554985244246,0.03922073278262528,60.000453238,66289
3,2-2,inconclusive,-0.000542518060471231,0.026660048808407805,60.000158454,67623
3,2-3,unsat,1.1655096940899057e-6,0.039502816130757346,30.841780429,34909
3,2-4,unsat,2.615348292822617e-6,0.05229253905834713,5.643947036,6508
3,2-5,unsat,1.2951478489120483e-6,0.0511954171130212,3.912660097,4562
3,2-6,unsat,0.0004910002098678645,0.0436313699996046,0.05183079,67
3,2-7,unsat,1.607678042954419e-5,0.043319715244881186,1.160237758,1364
3,2-8,unsat,0.0003018070984695531,0.043057190741096214,0.089753688,124
3,2-9,unsat,0.0017119637060046544,0.040556686790424026,0.040908038,11
3,3-1,unsat,1.5562927364598522e-6,0.0546024638688726,18.146834013,20388
3,3-2,unsat,9.200870509928905e-9,0.039493308921426155,56.44268102,63032
3,3-3,unsat,3.559298098254615e-5,0.06214454993110506,1.723296226,1925
3,3-4,unsat,5.088857534585323e-6,0.051798946495447515,5.116078633,5893
3,3-5,unsat,1.7632985382931565e-7,0.045106886220745455,55.760668451,62896
3,3-6,inconclusive,-0.09763030339685486,0.042666418044494225,60.000168021,67222
3,3-7,unsat,6.31177362553359e-6,0.046593115535535114,0.655917885,754
3,3-8,unsat,1.2275423122432016e-7,0.03443417248162426,45.714294952,50558
3,3-9,unsat,1.118004564482078e-7,0.048696917952077895,30.690703649,34509
3,4-1,inconclusive,-0.012260773833561445,0.020746181787300217,60.000720429,67065
3,4-2,inconclusive,-0.052213346573622865,0.025199383890522672,60.000659314,67450
3,4-3,unsat,1.9638496202567524e-6,0.06549862963423789,24.479119936,27967
3,4-4,unsat,2.573490896906616e-5,0.04633933890177383,0.673945832,777
3,4-5,unsat,3.229341027921606e-5,0.05168493781878092,0.644250201,711
3,4-6,unsat,3.1352099155862456e-5,0.04199670483414825,0.923835144,1056
3,4-7,unsat,7.2514648562505e-6,0.042678818159928765,4.132073836,4695
3,4-8,unsat,7.310549139383227e-7,0.041902035643680294,30.352003476,33966
3,4-9,unsat,1.374796137376677e-5,0.04127815508492392,0.338484894,365
